,agency,first_char,font_freq_0,font_freq_1,font_freq_2,font_name,font_size,font_size_0,font_size_1,font_size_2,font_size_3,font_size_4,font_size_5,font_size_6,font_size_7,font_size_8,font_size_9,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,leading_spaces,left_indent_0,left_indent_1,left_indent_10,left_indent_11,left_indent_12,left_indent_13,left_indent_14,left_indent_15,left_indent_16,left_indent_2,left_indent_3,left_indent_4,left_indent_5,left_indent_6,left_indent_7,left_indent_8,left_indent_9,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase
14,cupertino_usd,l,0,0,0,WFZYYJ+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.920,cupertino_usd_04-30-2013_14,04-30-2013,0,0,0,0,limited to three (3) minutes.  To ensure that all speakers are provided an equal opportunity to address the Board during Public,0
15,cupertino_usd,C,0,0,0,WFZYYJ+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.920,cupertino_usd_04-30-2013_15,04-30-2013,0,0,0,0,"Comments, individual speakers may not “yield” their allotted time to address the Board to other speakers.  In addition, the Board",0
16,cupertino_usd,m,0,0,0,WFZYYJ+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.920,cupertino_usd_04-30-2013_16,04-30-2013,0,0,0,0,"may, in accordance with the Brown Act (section 54954.3[b] of the Government Code), limit the total amount of time allocated for",0
17,cupertino_usd,c,0,0,0,WFZYYJ+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.920,cupertino_usd_04-30-2013_17,04-30-2013,0,0,0,0,comment on a particular issue.  The Board may choose to respond to agenda item comments or reserve their responses for,0
18,cupertino_usd,d,0,0,0,WFZYYJ+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.920,cupertino_usd_04-30-2013_18,04-30-2013,0,0,0,0,discussion and action when the agenda item appears during the course of the meeting.  It should be noted that the Board,0
19,cupertino_usd,d,0,0,0,WFZYYJ+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.920,cupertino_usd_04-30-2013_19,04-30-2013,0,0,0,0,discourages complaints against individual officers or employees of the District during open session.,0
20,cupertino_usd, ,0,0,0,WFZYYJ+ArialMT,5.111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.920,cupertino_usd_04-30-2013_20,04-30-2013,0,0,0,0,,0
21,cupertino_usd,I,0,0,0,CXOCLN+Arial-ItalicMT,10.470,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104.649,cupertino_usd_04-30-2013_21,04-30-2013,0,0,0,0,"Individuals who require special accommodation should contact the Superintendent’s Office at (408) 252-3000, ext. 200",0
22,cupertino_usd,a,0,0,0,CXOCLN+Arial-ItalicMT,10.470,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,222.946,cupertino_usd_04-30-2013_22,04-30-2013,0,0,0,0,at least two business days before the meeting date.,0
23,cupertino_usd, ,0,0,0,WFZYYJ+ArialMT,5.111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.920,cupertino_usd_04-30-2013_23,04-30-2013,0,0,0,0,,0
24,cupertino_usd,A,0,0,0,VOYSZU+Arial-BoldMT,11.040,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.759,cupertino_usd_04-30-2013_24,04-30-2013,0,0,0,0,"As a courtesy to others, please turn off your cell phone upon entering the meeting.",0
25,cupertino_usd, ,0,0,0,WFZYYJ+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_04-30-2013_25,04-30-2013,0,0,0,0,,0
26,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.560,cupertino_usd_04-30-2013_26,04-30-2013,0,0,0,0,,0
27,cupertino_usd,1,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.560,cupertino_usd_04-30-2013_27,04-30-2013,0,1,0,0,1.  CALL TO ORDER / FLAG SALUTE,1
28,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_04-30-2013_28,04-30-2013,0,0,0,0,,0
29,cupertino_usd,2,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.560,cupertino_usd_04-30-2013_29,04-30-2013,0,1,0,0,2.  COMMUNICATION – EMPLOYEE ORGANIZATIONS,1
30,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_30,04-30-2013,0,0,0,0,,0
31,cupertino_usd,3,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.560,cupertino_usd_04-30-2013_31,04-30-2013,0,1,0,0,3.  PUBLIC COMMENTS,1
32,cupertino_usd,T,0,0,0,WFZYYJ+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_32,04-30-2013,0,0,0,0,The  public  may  address  the  Board  on  any  agenda  item  and  any  item  not  on  the  agenda.    The  Board,0
33,cupertino_usd,p,0,0,0,WFZYYJ+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_33,04-30-2013,0,0,0,0,"president will only call on those who have filled out comment cards before the meeting, and each speaker",0
34,cupertino_usd,w,0,0,0,WFZYYJ+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_34,04-30-2013,0,0,0,0,will  be  allotted  three  (3)  minutes.    The  Board  will  not  respond  or  take  action  on  any  non-agenda  item,0
35,cupertino_usd,c,0,0,0,WFZYYJ+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_35,04-30-2013,0,0,0,0,"comments  at  this  time,  although  the  item  may  be  agendized  at  a  later  date  (Ed.  Code  35145.5).    The",0
36,cupertino_usd,c,0,0,0,WFZYYJ+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_36,04-30-2013,0,0,0,0,comments shall be made from the podium.  In accordance with Government Code 54954.2 – No action or,0
37,cupertino_usd,d,0,0,0,WFZYYJ+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_37,04-30-2013,0,0,0,0,discussion shall be undertaken on any item not appearing on the posted agenda.  The Board shall limit the,0
38,cupertino_usd,t,0,0,0,WFZYYJ+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_38,04-30-2013,0,0,0,0,total time to 30 minutes.,0
39,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_39,04-30-2013,0,0,0,0,,0
40,cupertino_usd,4,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.560,cupertino_usd_04-30-2013_40,04-30-2013,0,1,0,0,4.  CONSENT ITEMS,1
41,cupertino_usd,C,0,0,0,WFZYYJ+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_41,04-30-2013,0,0,0,0,Consent items are considered to be routine by the Board of Education and will be enacted in one motion.  If,0
42,cupertino_usd,d,0,0,0,WFZYYJ+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_42,04-30-2013,0,0,0,0,"discussion of any of the items is required, they may be removed from Consent and considered separately.",0
43,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_43,04-30-2013,0,0,0,0,,0
44,cupertino_usd,4,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_44,04-30-2013,0,0,0,1,"4.1    Contract Award to IT Management Corp. in the Amount of $1,614,797 for the District-wide",0
45,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_45,04-30-2013,0,0,0,0,Network Infrastructure Upgrade,0
46,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_46,04-30-2013,0,0,0,0,,0
47,cupertino_usd,4,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_47,04-30-2013,0,0,0,1,4.2    Rejection of Claim for Personal Injuries – Claim #479161,0
48,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.729,cupertino_usd_04-30-2013_48,04-30-2013,0,0,0,0,,0
49,cupertino_usd,5,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.560,cupertino_usd_04-30-2013_49,04-30-2013,0,1,0,0,5.  SUPERINTENDENT’S REPORT,1
50,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_50,04-30-2013,0,0,0,0,,0
51,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_51,04-30-2013,0,0,0,0,,0
52,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_52,04-30-2013,0,0,0,0,,0
53,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_53,04-30-2013,0,0,0,0,,0
54,cupertino_usd, ,0,0,0,TRDQWS+Times-Roman,20.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_04-30-2013_54,04-30-2013,0,0,0,0,,0
55,cupertino_usd,B,0,0,0,WFZYYJ+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_04-30-2013_0,04-30-2013,0,0,0,0,"Board Meeting Agenda  April 30, 2013  Page 2",0
56,cupertino_usd, ,0,0,0,WFZYYJ+ArialMT,15.972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_04-30-2013_1,04-30-2013,0,0,0,0,,0
57,cupertino_usd,6,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.560,cupertino_usd_04-30-2013_2,04-30-2013,0,1,0,0,6.  ACTION ITEMS,1
58,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_3,04-30-2013,0,0,0,0,,0
59,cupertino_usd,6,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_4,04-30-2013,0,0,0,1,"6.1   Adoption of Resolution No. 12-13-20 – Recognition of School Nutrition Employee Week,",0
60,cupertino_usd, ,0,0,0,WFZYYJ+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_5,04-30-2013,0,0,0,0,"May 6-10, 2013",0
61,cupertino_usd, ,0,0,0,WFZYYJ+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_6,04-30-2013,0,0,0,0,,0
62,cupertino_usd,6,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_7,04-30-2013,0,0,0,1,6.2   Approval of Cupertino Middle School Classroom Building Orientation,0
63,cupertino_usd, ,0,0,0,WFZYYJ+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_8,04-30-2013,0,0,0,0,,0
64,cupertino_usd,7,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.560,cupertino_usd_04-30-2013_9,04-30-2013,0,1,0,0,7.  DISCUSSION/INFORMATION ITEMS,1
65,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_10,04-30-2013,0,0,0,0,,0
66,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_11,04-30-2013,0,0,0,1,7.1    Common Core Curriculum with Mathematical Shifts Presentation,0
67,cupertino_usd,7,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.616,cupertino_usd_04-30-2013_12,04-30-2013,0,0,0,1,7.2    Review Priorities for 2013-14,0
68,cupertino_usd, ,0,0,0,WFZYYJ+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_13,04-30-2013,0,0,0,0,,0
69,cupertino_usd,8,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.560,cupertino_usd_04-30-2013_14,04-30-2013,0,1,0,0,8.   BOARD MEMBER ACTIVITIES,1
70,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_04-30-2013_15,04-30-2013,0,0,0,0,,0
71,cupertino_usd,9,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.560,cupertino_usd_04-30-2013_16,04-30-2013,0,1,0,0,9.   CLOSED SESSION,1
72,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_04-30-2013_17,04-30-2013,0,0,0,0,,0
73,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_18,04-30-2013,0,0,0,1,9.1    Approval of Expulsion for Student D1213,0
74,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_19,04-30-2013,0,0,0,0,,0
75,cupertino_usd,1,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.560,cupertino_usd_04-30-2013_20,04-30-2013,0,1,0,0,10. REPORT FROM CLOSED SESSION,1
76,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.560,cupertino_usd_04-30-2013_21,04-30-2013,0,0,0,0,,0
77,cupertino_usd,1,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.560,cupertino_usd_04-30-2013_22,04-30-2013,0,1,0,0,11.  ADJOURNMENT,1
78,cupertino_usd, ,0,0,0,VOYSZU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.560,cupertino_usd_04-30-2013_23,04-30-2013,0,0,0,0,,0
79,cupertino_usd, ,0,0,0,TRDQWS+Times-Roman,20.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.060,cupertino_usd_04-30-2013_24,04-30-2013,0,0,0,0,,0
